2241374	8	-	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2241374	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0205 00050005 0005E30E 03019910 00000800 08000800 0800F016 33163376 B8400110 D6B47465 73740663 68756E6B 73FF546F 67676C65 21
2241544	8	-	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2241714	8	-	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2241714	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0205 00050005 0005E30E 03019910 00000800 08000800 0800F016 33163376 B8400110 D6B47465 73740663 68756E6B 73FF546F 67676C65 21
2241884	8	-	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2241884	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0205 00050005 0005E30E 03019910 00000800 08000800 0800F016 33163376 B8400110 D6B47465 73740663 68756E6B 73FF546F 67676C65 21
2242054	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0205 00050005 0005E30E 03019910 00000800 08000800 0800F016 33163376 B8400110 D6B47465 73740663 68756E6B 73FF546F 67676C65 21
2242224	8	-	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2242394	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0205 00050005 0005E30E 03019910 00000800 08000800 0800F016 33163376 B8400110 D6B47465 73740663 68756E6B 73FF546F 67676C65 21
2242397	5	-	 19: 15.4 A |020F0000
2242564	8	5	 79: 15.4 D F7:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00E10663 04001E02 FFF01633 1633C203 604510D6 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2242567	5	8	 19: 15.4 A |020F0000
2243444	1	2,3,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A326C03 00000001 1C0001C8 00011B00
2247454	5	8	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1AC36D03 00000301 1C0001C8 00011B00
2247464	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1AC46D03 00000501 1C0001C8 00011B00
2247474	7	-	 37: 15.4 - 00:00:07:00:07:00:07:00 0x07FF|3F118806 1AC56D03 00000401 1C0001C8 00011B00
2247484	8	-	 37: 15.4 - 00:00:08:00:08:00:08:00 0x08FF|3F118806 1AC66D03 00000401 1C0001C8 00011B00
2247494	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1AC76D03 00000301 1C0001C8 00011B00
2251404	3	6	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1A4E6F03 00000301 1C0001C8 00011B00
2251414	4	6	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A4F6F03 00000601 1C0001C8 00011B00
2251474	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1A556F03 00000101 1C0001C8 00011B00
2255364	2	7,10	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1ADA7003 00000201 1C0001C8 00011B00
2259324	1	2,3,5,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A667203 00000001 1C0001C8 00011B00
2260394	6	3	 73: 15.4 D F5:7E:00:06:00:06:00:06 00:03:00:03:00:03:00:03|00020800 08000800 08E10663 04001E03 8DF01633 16339F8C 4001E7FD B4746573 74066368 756E6B73 FF546F67 676C6521
2260397	3	6	 19: 15.4 A |020F0000
2260544	3	1	 82: 15.4 D D5:7C:00:03:00:03:00:03 00:01:00:01:00:01:00:01|003F0206 00060006 00060208 00080008 0008E106 6304001E 024EF016 3316339F 8C4001E7 FDB47465 73740663 68756E6B 73FF546F 67676C65 21
2260547	1	3	 19: 15.4 A |020F0000
2260584	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0206 00060006 0006E30E 03019910 00000800 08000800 0800F016 3316339F 8C4001E7 FDB47465 73740663 68756E6B 73FF546F 67676C65 21
2260587	5	1	 19: 15.4 A |020F0000
2260614	5	8	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003D0206 00060006 0006E30E 03009910 00000500 05000500 0500F016 3316339F 8C4001E7 FDB47465 73740663 68756E6B 73FF546F 67676C65 21
2260617	8	5	 19: 15.4 A |020F0000
2260754	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020600 06000600 06E10663 04001E03 41F01633 1633EAD7 6045E7FD D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2260924	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020600 06000600 06E10663 04001E03 41F01633 1633EAD7 6045E7FD D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2260927	5	8	 19: 15.4 A |020F0000
2261054	5	1	 96: 15.4 D D5:7C:00:05:00:05:00:05 00:01:00:01:00:01:00:01|003F0208 00080008 00080206 00060006 0006E106 6304001E 01F7F016 331633EA D76045E7 FDD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2261058	1	5	 19: 15.4 A |020F0000
2261074	1	3	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:03:00:03:00:03:00:03|003E0208 00080008 0008E30E 03019910 00000600 06000600 0600F016 331633EA D76045E7 FDD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2261078	3	-	 19: 15.4 A |020F0000
2261104	3	6	 96: 15.4 D D7:7C:00:03:00:03:00:03 00:06:00:06:00:06:00:06|003D0208 00080008 0008E30E 03009910 00000300 03000300 0300F016 331633EA D76045E7 FDD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2261108	6	3	 19: 15.4 A |020F0000
2261244	1	3	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:03:00:03:00:03:00:03|003E0208 00080008 0008E30E 03019910 00000600 06000600 0600F016 331633EA D76045E7 FDD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2261248	3	1	 19: 15.4 A |020F0000
2263334	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1AF77303 00000301 1C0001C8 00011B00
2263344	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1AF87303 00000501 1C0001C8 00011B00
2263354	7	-	 37: 15.4 - 00:00:07:00:07:00:07:00 0x07FF|3F118806 1AF97303 00000401 1C0001C8 00011B00
2263364	8	-	 37: 15.4 - 00:00:08:00:08:00:08:00 0x08FF|3F118806 1AFA7303 00000401 1C0001C8 00011B00
2263374	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1AFB7303 00000301 1C0001C8 00011B00
2267284	3	6	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1A827503 00000301 1C0001C8 00011B00
2267354	10	2	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1A897503 00000101 1C0001C8 00011B00
2271244	2	-	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A0E7703 00000201 1C0001C8 00011B00
2271264	4	-	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A107703 00000601 1C0001C8 00011B00
2275204	1	2,3,5,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A9A7803 00000001 1C0001C8 00011B00
2279214	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A2B7A03 00000301 1C0001C8 00011B00
2279224	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1A2C7A03 00000501 1C0001C8 00011B00
2279234	7	-	 37: 15.4 - 00:00:07:00:07:00:07:00 0x07FF|3F118806 1A2D7A03 00000401 1C0001C8 00011B00
2279244	8	-	 37: 15.4 - 00:00:08:00:08:00:08:00 0x08FF|3F118806 1A2E7A03 00000401 1C0001C8 00011B00
2279254	9	2	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A2F7A03 00000301 1C0001C8 00011B00
2280444	7	2	 73: 15.4 D F5:7E:00:07:00:07:00:07 00:02:00:02:00:02:00:02|00020800 08000800 08E10663 04001E02 CEF01633 1633F809 40018F7C B4746573 74066368 756E6B73 FF546F67 676C6521
2280447	2	7	 19: 15.4 A |020F0000
2280604	2	1	 82: 15.4 D D5:7C:00:02:00:02:00:02 00:01:00:01:00:01:00:01|003F0207 00070007 00070208 00080008 0008E106 6304001E 026AF016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2280607	1	2	 19: 15.4 A |020F0000
2280644	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2280814	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2280817	5	-	 19: 15.4 A |020F0000
2280844	5	-	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003D0207 00070007 0007E30E 03009910 00000500 05000500 0500F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2280984	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2280987	5	-	 19: 15.4 A |020F0000
2281014	5	8	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003D0207 00070007 0007E30E 03009910 00000500 05000500 0500F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2281017	8	5	 19: 15.4 A |020F0000
2281154	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2281154	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020700 07000700 07E10663 04001E03 30F01633 16334355 60458F7C D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2281324	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2281324	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020700 07000700 07E10663 04001E03 30F01633 16334355 60458F7C D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2281494	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003E0207 00070007 0007E30E 03019910 00000800 08000800 0800F016 331633F8 0940018F 7CB47465 73740663 68756E6B 73FF546F 67676C65 21
2281494	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020700 07000700 07E10663 04001E03 30F01633 16334355 60458F7C D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2281497	5	1,8	 19: 15.4 A |020F0000
2281664	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020700 07000700 07E10663 04001E03 30F01633 16334355 60458F7C D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2281834	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020700 07000700 07E10663 04001E03 30F01633 16334355 60458F7C D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2281837	5	8	 19: 15.4 A |020F0000
2281964	5	-	 96: 15.4 D D5:7C:00:05:00:05:00:05 00:01:00:01:00:01:00:01|003F0208 00080008 00080207 00070007 0007E106 6304001E 01DEF016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282134	5	1	 96: 15.4 D D5:7C:00:05:00:05:00:05 00:01:00:01:00:01:00:01|003F0208 00080008 00080207 00070007 0007E106 6304001E 01DEF016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282138	1	5	 19: 15.4 A |020F0000
2282144	1	-	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282314	1	-	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282484	1	2	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282488	2	-	 19: 15.4 A |020F0000
2282534	2	7	 96: 15.4 D D7:7C:00:02:00:02:00:02 00:07:00:07:00:07:00:07|003D0208 00080008 0008E30E 03009910 00000200 02000200 0200F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282538	7	-	 19: 15.4 A |020F0000
2282654	1	-	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282704	2	-	 96: 15.4 D D7:7C:00:02:00:02:00:02 00:07:00:07:00:07:00:07|003D0208 00080008 0008E30E 03009910 00000200 02000200 0200F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282824	1	-	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282874	2	7	 96: 15.4 D D7:7C:00:02:00:02:00:02 00:07:00:07:00:07:00:07|003D0208 00080008 0008E30E 03009910 00000200 02000200 0200F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282878	7	2	 19: 15.4 A |020F0000
2282994	1	2	 96: 15.4 D D7:7C:00:01:00:01:00:01 00:02:00:02:00:02:00:02|003E0208 00080008 0008E30E 03019910 00000700 07000700 0700F016 33163343 5560458F 7CD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2282998	2	1	 19: 15.4 A |020F0000
2283164	3	-	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1AB67B03 00000301 1C0001C8 00011B00
2283234	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1ABD7B03 00000101 1C0001C8 00011B00
2287124	2	-	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A427D03 00000201 1C0001C8 00011B00
2287144	4	-	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A447D03 00000701 1C0001C8 00011B00
2289144	4	5	 23: 15.4 D EC:7B:00:04:00:04:00:04 00:05:00:05:00:05:00:05
2289145	5	4	 19: 15.4 A |020F0000
2291084	1	2,3,5,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1ACE7E03 00000001 1C0001C8 00011B00
2295094	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A5F8003 00000301 1C0001C8 00011B00
2295104	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1A608003 00000501 1C0001C8 00011B00
2295114	7	-	 37: 15.4 - 00:00:07:00:07:00:07:00 0x07FF|3F118806 1A618003 00000401 1C0001C8 00011B00
2295124	8	-	 37: 15.4 - 00:00:08:00:08:00:08:00 0x08FF|3F118806 1A628003 00000401 1C0001C8 00011B00
2295134	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A638003 00000301 1C0001C8 00011B00
2299044	3	-	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1AEA8103 00000301 1C0001C8 00011B00
2299114	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1AF18103 00000101 1C0001C8 00011B00
2300834	9	1	 73: 15.4 D F5:7E:00:09:00:09:00:09 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E02 05F01633 16333B34 40014C4A B4746573 74066368 756E6B73 FF546F67 676C6521
2300837	1	9	 19: 15.4 A |020F0000
2300874	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F0209 00090009 0009E30E 03019910 00000800 08000800 0800F016 3316333B 3440014C 4AB47465 73740663 68756E6B 73FF546F 67676C65 21
2300877	5	1	 19: 15.4 A |020F0000
2300904	5	8	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E0209 00090009 0009E30E 03009910 00000500 05000500 0500F016 3316333B 3440014C 4AB47465 73740663 68756E6B 73FF546F 67676C65 21
2300907	8	5	 19: 15.4 A |020F0000
2301044	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020900 09000900 09E10663 04001E03 47F01633 1633867F 60454C4A D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2301047	5	8	 19: 15.4 A |020F0000
2301174	5	1	 96: 15.4 D D5:7C:00:05:00:05:00:05 00:01:00:01:00:01:00:01|003F0208 00080008 00080209 00090009 0009E106 6304001E 01D4F016 33163386 7F60454C 4AD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2301178	1	5	 19: 15.4 A |020F0000
2301254	1	9	 80: 15.4 D D7:7C:00:01:00:01:00:01 00:09:00:09:00:09:00:09|003E0208 00080008 0008F016 33163386 7F60454C 4AD10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2301257	9	1	 19: 15.4 A |020F0000
2303004	2	7	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1A768303 00000201 1C0001C8 00011B00
2303024	4	-	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1A788303 00000701 1C0001C8 00011B00
2306964	1	3,5,9,10	 37: 15.4 - 00:00:01:00:01:00:01:00 0x01FF|3F118806 1A028503 00000001 1C0001C8 00011B00
2310974	5	-	 37: 15.4 - 00:00:05:00:05:00:05:00 0x05FF|3F118806 1A938603 00000301 1C0001C8 00011B00
2310984	6	-	 37: 15.4 - 00:00:06:00:06:00:06:00 0x06FF|3F118806 1A948603 00000501 1C0001C8 00011B00
2310994	7	-	 37: 15.4 - 00:00:07:00:07:00:07:00 0x07FF|3F118806 1A958603 00000401 1C0001C8 00011B00
2311004	8	-	 37: 15.4 - 00:00:08:00:08:00:08:00 0x08FF|3F118806 1A968603 00000401 1C0001C8 00011B00
2311014	9	-	 37: 15.4 - 00:00:09:00:09:00:09:00 0x09FF|3F118806 1A978603 00000301 1C0001C8 00011B00
2314924	3	6	 37: 15.4 - 00:00:03:00:03:00:03:00 0x03FF|3F118806 1A1E8803 00000301 1C0001C8 00011B00
2314994	10	-	 37: 15.4 - 00:00:0A:00:0A:00:0A:00 0x0AFF|3F118806 1A258803 00000101 1C0001C8 00011B00
2318884	2	7	 37: 15.4 - 00:00:02:00:02:00:02:00 0x02FF|3F118806 1AAA8903 00000201 1C0001C8 00011B00
2318904	4	6	 37: 15.4 - 00:00:04:00:04:00:04:00 0x04FF|3F118806 1AAC8903 00000701 1C0001C8 00011B00
2320724	10	1	 73: 15.4 D F5:7E:00:0A:00:0A:00:0A 00:01:00:01:00:01:00:01|00020800 08000800 08E10663 04001E01 74F01633 16333C5A 40014B20 B4746573 74066368 756E6B73 FF546F67 676C6521
2320727	1	10	 19: 15.4 A |020F0000
2320764	1	-	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F020A 000A000A 000AE30E 03019910 00000800 08000800 0800F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2320934	1	5	 82: 15.4 D D7:7C:00:01:00:01:00:01 00:05:00:05:00:05:00:05|003F020A 000A000A 000AE30E 03019910 00000800 08000800 0800F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2320937	5	1	 19: 15.4 A |020F0000
2320964	5	8	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2320967	8	-	 19: 15.4 A |020F0000
2321104	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020A00 0A000A00 0AE10663 04001E03 28F01633 163387A5 60454B20 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2321107	5	-	 19: 15.4 A |020F0000
2321134	5	-	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2321234	5	1	 96: 15.4 D D5:7C:00:05:00:05:00:05 00:01:00:01:00:01:00:01|003F0208 00080008 0008020A 000A000A 000AE106 6304001E 01BEF016 33163387 A560454B 20D10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2321238	1	5	 19: 15.4 A |020F0000
2321274	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020A00 0A000A00 0AE10663 04001E03 28F01633 163387A5 60454B20 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2321277	5	-	 19: 15.4 A |020F0000
2321304	5	-	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2321324	1	-	 80: 15.4 D D7:7C:00:01:00:01:00:01 00:0A:00:0A:00:0A:00:0A|003E0208 00080008 0008F016 33163387 A560454B 20D10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2321444	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020A00 0A000A00 0AE10663 04001E03 28F01633 163387A5 60454B20 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2321474	5	-	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2321494	1	-	 80: 15.4 D D7:7C:00:01:00:01:00:01 00:0A:00:0A:00:0A:00:0A|003E0208 00080008 0008F016 33163387 A560454B 20D10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2321614	8	5	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020A00 0A000A00 0AE10663 04001E03 28F01633 163387A5 60454B20 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2321617	5	-	 19: 15.4 A |020F0000
2321664	1	10	 80: 15.4 D D7:7C:00:01:00:01:00:01 00:0A:00:0A:00:0A:00:0A|003E0208 00080008 0008F016 33163387 A560454B 20D10A02 FF7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C
2321667	10	1	 19: 15.4 A |020F0000
2321814	5	-	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2321954	8	-	 87: 15.4 D F5:7E:00:08:00:08:00:08 00:05:00:05:00:05:00:05|00020A00 0A000A00 0AE10663 04001E03 28F01633 163387A5 60454B20 D10A02FF 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C7C30 7C7C307C 7C307C7C 307C
2321984	5	8	 82: 15.4 D D7:7C:00:05:00:05:00:05 00:08:00:08:00:08:00:08|003E020A 000A000A 000AE30E 03009910 00000500 05000500 0500F016 3316333C 5A40014B 20B47465 73740663 68756E6B 73FF546F 67676C65 21
2321987	8	5	 19: 15.4 A |020F0000
